,Unnamed: 0,LUID,Date,Latitude,Longitude,Floor,BuildingID,Time
10028,10028,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99254789828305,-76.94204981746559,6,98,21:45:18
10029,10029,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99254789828305,-76.94204981746559,6,98,21:45:48
10030,10030,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99254789828305,-76.94204981746559,6,98,21:46:21
10031,10031,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99254789828305,-76.94204981746559,6,98,21:46:54
10032,10032,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99254789828305,-76.94204981746559,6,98,21:47:24
10033,10033,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99254789828305,-76.94204981746559,6,98,21:47:54
10034,10034,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99254789828305,-76.94204981746559,6,98,21:48:24
10035,10035,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99254789828305,-76.94204981746559,6,98,21:48:54
10036,10036,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99254789828305,-76.94204981746559,6,98,21:49:24
10037,10037,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99254789828305,-76.94204981746559,6,98,22:39:59
10038,10038,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99254789828305,-76.94204981746559,6,98,22:40:29
10039,10039,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99254789828305,-76.94204981746559,6,98,22:40:59
10040,10040,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99255464353069,-76.94204633750334,6,98,22:41:29
10041,10041,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99255464353069,-76.94204633750334,6,98,22:42:00
10042,10042,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99255464353069,-76.94204633750334,6,98,22:42:30
10043,10043,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99255464353069,-76.94204633750334,6,98,22:43:00
10044,10044,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99255464353069,-76.94204633750334,6,98,22:43:31
