LUID	Date	Hour	Instances
015bfdc1faa2cfc824966fb38fdaaf2043caaa9efd49ae04b303132b6ef31cea	2017-12-11	14	118
015bfdc1faa2cfc824966fb38fdaaf2043caaa9efd49ae04b303132b6ef31cea	2017-12-11	15	120
015bfdc1faa2cfc824966fb38fdaaf2043caaa9efd49ae04b303132b6ef31cea	2017-12-11	16	120
015bfdc1faa2cfc824966fb38fdaaf2043caaa9efd49ae04b303132b6ef31cea	2017-12-11	17	119
015bfdc1faa2cfc824966fb38fdaaf2043caaa9efd49ae04b303132b6ef31cea	2017-12-11	18	120
015bfdc1faa2cfc824966fb38fdaaf2043caaa9efd49ae04b303132b6ef31cea	2017-12-11	19	117
015bfdc1faa2cfc824966fb38fdaaf2043caaa9efd49ae04b303132b6ef31cea	2017-12-11	20	120
015bfdc1faa2cfc824966fb38fdaaf2043caaa9efd49ae04b303132b6ef31cea	2017-12-11	21	120
015bfdc1faa2cfc824966fb38fdaaf2043caaa9efd49ae04b303132b6ef31cea	2017-12-11	22	120
015bfdc1faa2cfc824966fb38fdaaf2043caaa9efd49ae04b303132b6ef31cea	2017-12-11	23	120
015bfdc1faa2cfc824966fb38fdaaf2043caaa9efd49ae04b303132b6ef31cea	2017-12-12	0	120
015bfdc1faa2cfc824966fb38fdaaf2043caaa9efd49ae04b303132b6ef31cea	2017-12-12	1	120
015bfdc1faa2cfc824966fb38fdaaf2043caaa9efd49ae04b303132b6ef31cea	2017-12-12	2	120
015bfdc1faa2cfc824966fb38fdaaf2043caaa9efd49ae04b303132b6ef31cea	2017-12-12	3	93
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-02	17	132
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-02	18	239
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-02	19	240
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-02	20	240
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-02	21	240
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-02	22	240
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-02	23	240
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	0	240
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	1	240
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	2	240
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	3	240
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	4	240
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	5	240
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	6	158
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	9	102
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	10	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	11	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	12	118
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	13	118
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	14	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	15	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	16	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	17	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	18	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	19	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	20	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	21	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	22	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-03	23	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-04	0	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-04	1	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-04	2	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-04	3	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-04	4	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-04	5	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-04	6	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-04	7	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-04	8	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-04	9	17
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-09	10	47
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-09	11	114
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-09	12	118
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-09	13	118
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-09	14	116
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-09	15	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-09	16	118
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-09	17	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-09	18	114
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-09	19	119
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-09	20	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-09	21	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-09	22	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-09	23	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-10	0	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-10	1	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-10	2	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-10	3	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-10	4	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-10	5	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-10	6	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-10	7	120
022bb91debef1b4706c3138de645c115de2dc56a59c3309a306d7069c8a56081	2018-03-10	8	104
02bdb36ab15c8be11f8f81d3caf25f8e4335b740cc9f7c12765be081661cdf0d	2018-11-27	22	233
02bdb36ab15c8be11f8f81d3caf25f8e4335b740cc9f7c12765be081661cdf0d	2018-11-27	23	239
02bdb36ab15c8be11f8f81d3caf25f8e4335b740cc9f7c12765be081661cdf0d	2018-11-28	0	240
02bdb36ab15c8be11f8f81d3caf25f8e4335b740cc9f7c12765be081661cdf0d	2018-11-28	1	240
02bdb36ab15c8be11f8f81d3caf25f8e4335b740cc9f7c12765be081661cdf0d	2018-11-28	2	239
02bdb36ab15c8be11f8f81d3caf25f8e4335b740cc9f7c12765be081661cdf0d	2018-11-28	3	206
05b38e1443355ae5188cd7b6bbb8aa0a7fb86a82bf709781f11c0d30ab7fff44	2018-12-03	13	94
05b38e1443355ae5188cd7b6bbb8aa0a7fb86a82bf709781f11c0d30ab7fff44	2018-12-03	14	120
05b38e1443355ae5188cd7b6bbb8aa0a7fb86a82bf709781f11c0d30ab7fff44	2018-12-03	15	120
05b38e1443355ae5188cd7b6bbb8aa0a7fb86a82bf709781f11c0d30ab7fff44	2018-12-03	16	120
05b38e1443355ae5188cd7b6bbb8aa0a7fb86a82bf709781f11c0d30ab7fff44	2018-12-03	17	2
05b38e1443355ae5188cd7b6bbb8aa0a7fb86a82bf709781f11c0d30ab7fff44	2018-12-06	13	92
05b38e1443355ae5188cd7b6bbb8aa0a7fb86a82bf709781f11c0d30ab7fff44	2018-12-06	14	120
05b38e1443355ae5188cd7b6bbb8aa0a7fb86a82bf709781f11c0d30ab7fff44	2018-12-06	15	26
0677a97eaf05b20b81316425a60f31d436e0769c4ae3133234a533105b2304f9	2017-11-26	18	1
06cf2321109f493e92a698ffb88501fc8bf6861d53f98e07ca51fabbecb65ff0	2018-03-29	13	29
06cf2321109f493e92a698ffb88501fc8bf6861d53f98e07ca51fabbecb65ff0	2018-03-29	14	109
06cf2321109f493e92a698ffb88501fc8bf6861d53f98e07ca51fabbecb65ff0	2018-03-29	15	98
06cf2321109f493e92a698ffb88501fc8bf6861d53f98e07ca51fabbecb65ff0	2018-03-29	16	116
06cf2321109f493e92a698ffb88501fc8bf6861d53f98e07ca51fabbecb65ff0	2018-03-29	17	120
06cf2321109f493e92a698ffb88501fc8bf6861d53f98e07ca51fabbecb65ff0	2018-03-29	18	120
06cf2321109f493e92a698ffb88501fc8bf6861d53f98e07ca51fabbecb65ff0	2018-03-29	19	120
06cf2321109f493e92a698ffb88501fc8bf6861d53f98e07ca51fabbecb65ff0	2018-03-29	20	112
06cf2321109f493e92a698ffb88501fc8bf6861d53f98e07ca51fabbecb65ff0	2018-03-29	21	118
06cf2321109f493e92a698ffb88501fc8bf6861d53f98e07ca51fabbecb65ff0	2018-03-29	22	117
06cf2321109f493e92a698ffb88501fc8bf6861d53f98e07ca51fabbecb65ff0	2018-03-29	23	120
06cf2321109f493e92a698ffb88501fc8bf6861d53f98e07ca51fabbecb65ff0	2018-03-30	0	120
06cf2321109f493e92a698ffb88501fc8bf6861d53f98e07ca51fabbecb65ff0	2018-03-30	1	120
06cf2321109f493e92a698ffb88501fc8bf6861d53f98e07ca51fabbecb65ff0	2018-03-30	2	120
06cf2321109f493e92a698ffb88501fc8bf6861d53f98e07ca51fabbecb65ff0	2018-03-30	3	60
08400fc99549c824c92be1e422e164417efd63fc3c17aaea38d7faa57707da64	2018-01-29	16	18
08400fc99549c824c92be1e422e164417efd63fc3c17aaea38d7faa57707da64	2018-01-29	23	10
0a1ad3112281156fcc164ce275eca307361c964b519547bf913f1d2957feb4eb	2018-12-13	2	2
0a1b64814ddd4fb66c2275c4836be10088ee1411bdcbf155f99085ea7e17dff1	2018-01-23	14	2
0a1b64814ddd4fb66c2275c4836be10088ee1411bdcbf155f99085ea7e17dff1	2018-03-03	19	1
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-10	15	9
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-10	16	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-10	17	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-10	18	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-10	19	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-10	20	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-10	21	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-10	22	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-10	23	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	0	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	1	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	2	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	3	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	4	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	5	119
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	6	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	7	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	8	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	9	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	10	21
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	14	19
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	15	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	16	115
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	17	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	18	119
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	19	118
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	20	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	21	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	22	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-11	23	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-12	0	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-12	1	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-12	2	120
0af5fc2b0a2db4b48295166a11c00dbdfbc248e9e38fc3da0c857873d2c489b3	2018-04-12	3	49
0b98b1314196b7657579df27d1e9fa98cc8919d2c8fac0265bd675dfd87bc60e	2018-02-02	16	105
0b98b1314196b7657579df27d1e9fa98cc8919d2c8fac0265bd675dfd87bc60e	2018-02-02	17	120
0b98b1314196b7657579df27d1e9fa98cc8919d2c8fac0265bd675dfd87bc60e	2018-02-02	18	120
0b98b1314196b7657579df27d1e9fa98cc8919d2c8fac0265bd675dfd87bc60e	2018-02-02	19	119
0b98b1314196b7657579df27d1e9fa98cc8919d2c8fac0265bd675dfd87bc60e	2018-02-02	20	52
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-04	12	63
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-04	13	119
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-04	14	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-04	15	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-04	16	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-04	17	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-04	18	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-04	19	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-04	20	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-04	21	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-04	22	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-04	23	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-05	0	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-05	1	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-05	2	1
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-12	7	4
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-12	8	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-12	9	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-12	10	118
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-12	11	108
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-12	15	50
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-12	16	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-12	17	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-12	18	119
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-12	19	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-12	20	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-12	21	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-12	22	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-12	23	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-13	0	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-13	1	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-13	2	9
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-26	20	31
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-26	21	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-26	22	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-26	23	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	0	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	1	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	2	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	3	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	4	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	5	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	6	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	7	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	8	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	9	116
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	10	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	11	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	12	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	13	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	14	117
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	15	118
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	16	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	17	119
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	18	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	19	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	20	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	21	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	22	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-27	23	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	0	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	1	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	2	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	3	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	4	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	5	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	6	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	7	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	8	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	9	119
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	10	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	11	117
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	12	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	13	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	14	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	15	118
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	16	118
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	17	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	18	114
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	19	118
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	20	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-02-28	21	66
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-04	16	22
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-04	17	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-04	18	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-04	19	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-04	20	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-04	21	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-04	22	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-04	23	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-05	0	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-05	1	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-05	2	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-05	3	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-05	4	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-05	5	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-05	6	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-05	7	118
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-05	8	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-05	9	119
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-05	10	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-05	11	117
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-05	12	119
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-05	13	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-05	14	117
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-05	15	112
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-05	16	104
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-09	12	2
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-09	13	114
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-09	14	119
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-09	15	119
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-09	16	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-09	17	110
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-09	18	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-09	19	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-09	20	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-09	21	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-09	22	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-09	23	119
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-10	0	117
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-10	1	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-10	2	120
0bb5b3d4362524631b0c62028100864de34f8430f17d066986092d413b1a0c48	2018-03-10	3	116
